S_ECH,pn,an,deb,peche,engin,maille,LAT_VOY,LONG_VOY,no_db,prof,catch,longt,poidt,SEXE,poidg,poids,matc,dev,choixc,agec,sagec,cohorte,Pecheur,Remarques,datetime_set,datetime_haul,soak_time
72873,NA,2023,Bay of Islands,4RC,41,2.25,48.988333,-58.045,0,32.9184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wayne Tucker,NA,2023-06-19 08:00:00,2023-06-20 08:30:00,24.5
72873,NA,2023,Bay of Islands,4RC,41,2.5,48.988333,-58.045,0,32.9184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wayne Tucker,NA,2023-06-19 08:00:00,2023-06-20 08:30:00,24.5
72873,NA,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,0,32.9184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wayne Tucker,NA,2023-06-19 08:00:00,2023-06-20 08:30:00,24.5
72874,1,2023,Bay of Islands,4RC,41,2.25,48.988333,-58.045,2,32.9184,0.1134,279.48,140.2244144,F,18.2904278,121.9339866,40,A,A,5,,2018,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,2,2023,Bay of Islands,4RC,41,2.25,48.988333,-58.045,2,32.9184,0.1134,272.34,142.2720128,F,1.112661547,141.1593513,70,A,P,6,,2017,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,3,2023,Bay of Islands,4RC,41,2.5,48.988333,-58.045,7,32.9184,1.3608,332.52,253.4567253,M,4.736103581,248.7206217,82,A,P,8,,2015,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,4,2023,Bay of Islands,4RC,41,2.5,48.988333,-58.045,7,32.9184,1.3608,340.68,226.7661827,F,3.505334022,223.2608487,81,A,P,9,,2014,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,5,2023,Bay of Islands,4RC,41,2.5,48.988333,-58.045,7,32.9184,1.3608,323.34,197.3392643,F,7.581607305,189.757657,60,A,P,9,,2014,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,6,2023,Bay of Islands,4RC,41,2.5,48.988333,-58.045,7,32.9184,1.3608,316.2,227.3444913,M,2.225114216,225.119377,70,A,P,6,,2017,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,7,2023,Bay of Islands,4RC,41,2.5,48.988333,-58.045,7,32.9184,1.3608,322.32,213.2450648,M,1.983244662,211.2618202,70,A,P,10,,2013,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,8,2023,Bay of Islands,4RC,41,2.5,48.988333,-58.045,7,32.9184,1.3608,297.84,201.4035816,F,8.643482731,192.7600988,32,A,A,7,,2016,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,9,2023,Bay of Islands,4RC,41,2.5,48.988333,-58.045,7,32.9184,1.3608,292.74,173.9324493,F,27.75262853,146.1798208,60,A,P,6,,2017,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,10,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,9,32.9184,3.1752,374.34,383.8739741,M,23.50572328,360.3682508,30,A,A,9,,2014,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,11,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,9,32.9184,3.1752,381.48,427.8514048,F,24.70131341,403.1500913,31,A,A,11,,2012,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,12,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,9,32.9184,3.1752,378.42,329.3244948,M,28.0660776,301.2584172,30,A,A,10,,2013,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,13,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,9,32.9184,3.1752,362.1,318.3814206,M,24.98994657,293.391474,30,A,A,10,,2013,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,14,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,9,32.9184,3.1752,367.2,340.7133455,F,13.49703134,327.2163142,31,A,A,10,,2013,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,15,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,9,32.9184,3.1752,367.2,365.7983101,F,12.17349617,353.6248139,83,A,A,10,,2013,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,16,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,9,32.9184,3.1752,350.88,321.6217483,F,16.10988287,305.5118654,31,A,A,9,,2014,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,17,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,9,32.9184,3.1752,357,337.2758096,M,37.70202406,299.5737856,30,A,A,12,,2011,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,18,2023,Bay of Islands,4RC,41,2.75,48.988333,-58.045,9,32.9184,3.1752,343.74,337.2758096,M,26.24420317,311.0316065,30,A,A,9,,2014,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,19,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,384.54,414.8576737,F,19.76341338,395.0942603,31,A,A,11,,2012,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,20,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,382.5,454.917053,M,26.47209627,428.4449567,30,A,A,11,,2012,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,21,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,387.6,399.6950242,M,30.79372945,368.9012947,30,A,A,11,,2012,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,22,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,372.3,326.3411838,M,10.48843381,315.85275,82,A,P,11,,2012,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,23,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,371.28,345.7334922,F,5.961961612,339.7715306,81,A,P,10,,2013,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,24,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,375.36,369.8083311,F,9.169867903,360.6384632,82,A,A,12,,2011,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,25,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,368.22,361.094564,M,13.73809536,347.3564686,82,A,A,12,+,2011,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,26,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,360.06,312.4074481,M,4.022899566,308.3845485,81,A,P,8,,2015,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,27,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,372.3,390.8455214,F,13.39565798,377.4498634,83,A,A,9,,2014,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,28,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,357,325.3465543,M,14.66304129,310.6835131,30,A,A,9,,2014,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,29,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,386.58,366.8009054,F,29.45533306,337.3455724,32,A,A,12,+,2011,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,30,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,373.32,374.9655596,M,23.27718867,351.688371,30,A,A,12,,2011,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,31,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,368.22,357.128334,M,16.96958517,340.1587488,30,A,A,12,+,2011,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,32,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,357,326.3411838,M,25.67426563,300.6669182,30,A,A,10,,2013,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,33,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,366.18,359.1116232,M,43.00417294,316.1074503,30,A,A,10,,2013,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,34,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,368.22,362.0859043,M,15.00953737,347.0763669,82,A,A,8,,2015,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,35,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,364.14,316.3904961,M,17.54502758,298.8454685,30,A,A,12,+,2011,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,36,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,381.48,411.8578607,F,14.20472486,397.6531358,83,A,A,10,,2013,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,37,2023,Bay of Islands,4RC,41,3,48.988333,-58.045,19,32.9184,6.3503,364.14,337.2758096,M,23.50572328,313.7700863,30,A,A,11,,2012,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72874,NA,2023,Bay of Islands,4RC,41,2,48.988333,-58.045,0,32.9184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wayne Tucker,NA,2023-06-27 08:00:00,2023-06-28 08:30:00,24.5
72889,1,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,6,5.4864,0.9072,306,191.027862,M,2.466365159,188.5614969,70,A,P,6,,2017,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72889,2,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,6,5.4864,0.9072,295.8,174.8185494,M,15.47124013,159.3473093,40,A,P,6,,2017,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72889,3,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,6,5.4864,0.9072,284.58,154.544342,F,3.505334022,151.039008,31,A,A,6,,2017,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72889,4,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,6,5.4864,0.9072,284.58,147.3881992,F,1.239420828,146.1487783,70,A,P,5,,2018,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72889,5,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,6,5.4864,0.9072,285.6,173.9324493,F,29.36097973,144.5714696,60,A,P,6,,2017,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72889,6,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,6,5.4864,0.9072,281.52,156.5253995,M,15.58661477,140.9387847,60,A,P,6,,2017,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72889,7,2023,Mutton Bay,4SW,41,2.25,50.775333,-59.05767,1,5.4864,0.1874,302.94,176.9892515,F,2.693304926,174.2959466,82,A,P,6,,2017,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72889,NA,2023,Mutton Bay,4SW,41,2.5,50.775333,-59.05767,0,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72889,NA,2023,Mutton Bay,4SW,41,2.75,50.775333,-59.05767,0,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72889,NA,2023,Mutton Bay,4SW,41,3,50.775333,-59.05767,0,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Buffitt,NA,2023-06-22 09:00:00,2023-06-23 07:00:00,22
72890,1,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,322.32,206.4814505,F,3.619838689,202.8616118,70,A,P,7,,2016,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,2,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,290.7,153.5224894,F,2.457372251,151.0651171,70,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,3,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,284.58,152.4512642,M,21.33245396,131.1188102,50,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,4,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,293.76,162.7139055,F,2.693304926,160.0206006,82,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,5,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,283.56,162.6303084,M,30.90725462,131.7230538,50,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,6,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,299.88,174.8185494,M,1.375281891,173.4432675,70,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,7,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,301.92,170.7589028,M,1.740676884,169.018226,70,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,8,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,284.58,145.3131216,M,1.253,144.0601216,81,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,9,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,263.16,128.9543838,M,13.50663335,115.4477504,40,A,P,3,,2020,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,10,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,261.12,126.9050526,M,6.508782726,120.3962699,30,A,A,4,,2019,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,11,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,306,169.743514,M,1.983244662,167.7602693,70,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,12,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,290.7,178.007927,F,2.457372251,175.5505547,82,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,13,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,297.84,161.6932121,F,2.810553308,158.8826588,82,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,14,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,277.44,153.5224894,F,2.338634036,151.1838553,83,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,15,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,280.5,128.9506006,F,1.857744277,127.0928563,82,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,16,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,301.92,173.9324493,F,2.457372251,171.4750771,82,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,17,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,294.78,158.6302789,F,2.219340116,156.4109388,82,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,18,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,299.88,161.6932121,F,2.693304926,158.9999072,82,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,19,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,302.94,172.7891055,M,1.862053827,170.9270517,81,A,P,6,,2017,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,20,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,20,5.4864,3.1751,253.98,116.6422133,M,10.6048641,106.0373492,60,A,P,3,,2020,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,21,2023,Mutton Bay,4SW,41,2.25,50.775333,-59.05767,1,5.4864,0.1874,284.58,168.8351451,F,37.10643686,131.7287083,60,A,P,5,,2018,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,NA,2023,Mutton Bay,4SW,41,2.5,50.775333,-59.05767,0,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,NA,2023,Mutton Bay,4SW,41,2.75,50.775333,-59.05767,0,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72890,NA,2023,Mutton Bay,4SW,41,3,50.775333,-59.05767,0,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Buffitt,NA,2023-06-24 16:00:00,2023-06-25 07:00:00,15
72891,1,2023,Mutton Bay,4SW,41,2,50.775333,-59.05767,1,5.4864,NA,250.92,108.4113018,M,7.096978448,101.3143234,60,A,A,4,,2019,Shawn Buffitt,NA,2023-07-14 16:30:00,2023-07-15 04:30:00,12
72891,2,2023,Mutton Bay,4SW,41,2.25,50.775333,-59.05767,2,5.4864,NA,290.7,173.9324493,F,2.219340116,171.7131092,82,A,P,6,,2017,Shawn Buffitt,NA,2023-07-14 16:30:00,2023-07-15 04:30:00,12
72891,3,2023,Mutton Bay,4SW,41,2.25,50.775333,-59.05767,2,5.4864,NA,297.84,209.2112855,M,24.64762228,184.5636632,40,A,A,6,,2017,Shawn Buffitt,NA,2023-07-14 16:30:00,2023-07-15 04:30:00,12
72891,NA,2023,Mutton Bay,4SW,41,3,50.775333,-59.05767,0,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Buffitt,NA,2023-07-14 16:30:00,2023-07-15 04:30:00,12
72891,NA,2023,Mutton Bay,4SW,41,2.5,50.775333,-59.05767,0,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Buffitt,NA,2023-07-14 16:30:00,2023-07-15 04:30:00,12
72891,NA,2023,Mutton Bay,4SW,41,2.75,50.775333,-59.05767,0,5.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn Buffitt,NA,2023-07-14 16:30:00,2023-07-15 04:30:00,12
72892,1,2023,Sept-Îles,4SZ,41,2,50.144833,-66.36083,2,16.4592,0.4536,262.14,120.7506627,M,1.007557844,119.7431048,70,A,P,6,,2017,Jacob Gallichon,NA,2023-06-13 08:10:00,2023-06-14 08:42:00,24.5333333333333
72892,2,2023,Sept-Îles,4SZ,41,2,50.144833,-66.36083,2,16.4592,0.4536,259.08,117.6550698,F,2.693304926,114.9617649,31,A,A,5,,2018,Jacob Gallichon,NA,2023-06-13 08:10:00,2023-06-14 08:42:00,24.5333333333333
72892,3,2023,Sept-Îles,4SZ,41,2.25,50.144833,-66.36083,2,16.4592,0.4536,294.78,167.712155,M,10.13895887,157.5731961,30,A,A,8,,2015,Jacob Gallichon,NA,2023-06-13 08:10:00,2023-06-14 08:42:00,24.5333333333333
72892,4,2023,Sept-Îles,4SZ,41,2.25,50.144833,-66.36083,2,16.4592,0.4536,259.08,129.9786598,M,12.81167993,117.1669799,50,A,P,3,,2020,Jacob Gallichon,NA,2023-06-13 08:10:00,2023-06-14 08:42:00,24.5333333333333
72892,5,2023,Sept-Îles,4SZ,41,2.5,50.144833,-66.36083,3,16.4592,0.4536,299.88,180.9024207,M,15.70196931,165.2004514,30,A,A,8,,2015,Jacob Gallichon,NA,2023-06-13 08:10:00,2023-06-14 08:42:00,24.5333333333333
72892,6,2023,Sept-Îles,4SZ,41,2.5,50.144833,-66.36083,3,16.4592,0.4536,286.62,166.7952824,F,8.643482731,158.1517996,32,A,A,6,,2017,Jacob Gallichon,NA,2023-06-13 08:10:00,2023-06-14 08:42:00,24.5333333333333
72892,7,2023,Sept-Îles,4SZ,41,2.5,50.144833,-66.36083,3,16.4592,0.4536,294.78,185.9673346,M,26.58602547,159.3813091,50,A,P,5,,2018,Jacob Gallichon,NA,2023-06-13 08:10:00,2023-06-14 08:42:00,24.5333333333333
72892,NA,2023,Sept-Îles,4SZ,41,2.75,50.144833,-66.36083,0,16.4592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-13 08:10:00,2023-06-14 08:42:00,24.5333333333333
72892,NA,2023,Sept-Îles,4SZ,41,3,50.144833,-66.36083,0,16.4592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-13 08:10:00,2023-06-14 08:42:00,24.5333333333333
72893,1,2023,Sept-Îles,4SZ,41,2.5,50.1505,-66.43883,2,18.288,0.3629,312.12,219.6712503,F,30.58544117,189.0858091,40,A,P,6,,2017,Jacob Gallichon,NA,2023-06-22 18:58:00,2023-06-24 08:52:00,37.9
72893,2,2023,Sept-Îles,4SZ,41,2.5,50.1505,-66.43883,2,18.288,0.3629,303.96,190.2222588,F,7.795018866,182.4272399,32,A,A,7,,2016,Jacob Gallichon,NA,2023-06-22 18:58:00,2023-06-24 08:52:00,37.9
72893,NA,2023,Sept-Îles,4SZ,41,2.75,50.1505,-66.43883,0,18.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-22 18:58:00,2023-06-24 08:52:00,37.9
72893,NA,2023,Sept-Îles,4SZ,41,3,50.1505,-66.43883,0,18.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-22 18:58:00,2023-06-24 08:52:00,37.9
72893,NA,2023,Sept-Îles,4SZ,41,2,50.1505,-66.43883,0,18.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-22 18:58:00,2023-06-24 08:52:00,37.9
72893,NA,2023,Sept-Îles,4SZ,41,2.25,50.1505,-66.43883,0,18.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-22 18:58:00,2023-06-24 08:52:00,37.9
72894,1,2023,Baie de Moisie,4SZ,41,2.5,50.2815,-65.973,1,18.288,0.2268,295.8,184.1173178,F,6.071093657,178.0462241,31,A,A,5,,2018,Jacob Gallichon,NA,2023-06-10 08:22:00,2023-06-11 08:32:00,24.1666666666667
72894,NA,2023,Baie de Moisie,4SZ,41,2,50.2815,-65.973,0,18.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-10 08:22:00,2023-06-11 08:32:00,24.1666666666667
72894,NA,2023,Baie de Moisie,4SZ,41,2.25,50.2815,-65.973,0,18.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-10 08:22:00,2023-06-11 08:32:00,24.1666666666667
72894,NA,2023,Baie de Moisie,4SZ,41,2.75,50.2815,-65.973,0,18.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-10 08:22:00,2023-06-11 08:32:00,24.1666666666667
72894,NA,2023,Baie de Moisie,4SZ,41,3,50.2815,-65.973,0,18.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-10 08:22:00,2023-06-11 08:32:00,24.1666666666667
72896,1,2023,Baie de Moisie,4SZ,41,2.5,50.282333,-65.97167,2,10.9728,0.4536,262.14,129.9786598,M,5.565003894,124.413656,30,A,A,5,,2018,Jacob Gallichon,NA,2023-06-16 18:38:00,2023-06-17 07:22:00,12.7333333333333
72896,2,2023,Baie de Moisie,4SZ,41,2.5,50.282333,-65.97167,2,10.9728,0.4536,272.34,142.2505297,M,18.23497365,124.015556,50,A,P,5,,2018,Jacob Gallichon,NA,2023-06-16 18:38:00,2023-06-17 07:22:00,12.7333333333333
72896,NA,2023,Baie de Moisie,4SZ,41,2,50.282333,-65.97167,0,10.9728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-16 18:38:00,2023-06-17 07:22:00,12.7333333333333
72896,NA,2023,Baie de Moisie,4SZ,41,2.75,50.282333,-65.97167,0,10.9728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-16 18:38:00,2023-06-17 07:22:00,12.7333333333333
72896,NA,2023,Baie de Moisie,4SZ,41,2.25,50.282333,-65.97167,0,10.9728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-16 18:38:00,2023-06-17 07:22:00,12.7333333333333
72896,NA,2023,Baie de Moisie,4SZ,41,3,50.282333,-65.97167,0,10.9728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Gallichon,NA,2023-06-16 18:38:00,2023-06-17 07:22:00,12.7333333333333
72897,1,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,12,10,1.8144,285.6,150.4129022,M,1.253,149.1599022,81,A,P,5,,2017,Adrien Lavallée,NA,2022-08-01 02:00:00,2022-08-02 08:00:00,30
72897,2,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,12,10,1.8144,287.64,194.0621247,M,30.90725462,163.1548701,50,A,A,6,,2016,Adrien Lavallée,NA,2022-08-01 02:00:00,2022-08-02 08:00:00,30
72897,3,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,12,10,1.8144,297.84,157.6090137,F,1.735820296,155.8731934,81,A,P,5,,2017,Adrien Lavallée,NA,2022-08-01 02:00:00,2022-08-02 08:00:00,30
72897,4,2022,Blanc Sablon,4SW,41,2,51.407833,-57.13517,12,10,1.8144,278.46,138.176159,F,1.857744277,136.3184147,82,A,P,5,,2017,Adrien Lavallée,NA,2022-08-01 02:00:00,2022-08-02 08:00:00,30
